Robot,X,Y
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
2,-1.570874,-1.796991
0,-2.410515,-1.365195
0,-2.410515,-1.365195
0,-2.410515,-1.365195
0,-2.413346,-1.366731
0,-2.413346,-1.366731
0,-2.413346,-1.366731
0,-2.416303,-1.368102
0,-2.416303,-1.368102
0,-2.416303,-1.368102
0,-2.418853,-1.36965
0,-2.418853,-1.36965
0,-2.422054,-1.371491
0,-2.422054,-1.371491
0,-2.426835,-1.374239
0,-2.426835,-1.374239
0,-2.426835,-1.374239
0,-2.424764,-1.372978
0,-2.424764,-1.372978
0,-2.424764,-1.372978
0,-2.420611,-1.3705
0,-2.420611,-1.3705
0,-2.420611,-1.3705
0,-2.417701,-1.369017
0,-2.417701,-1.369017
0,-2.417701,-1.369017
0,-2.420742,-1.371126
0,-2.420742,-1.371126
0,-2.420742,-1.371126
0,-2.420742,-1.371126
0,-2.420742,-1.371126
